ownertype,borough,schooldist,zipcode,address,xcoord,ycoord,buildingclassatpresent,saleprice,saledate
 ,MN,2,10036,325 WEST 45 STREET,987122,216140,D4,525000,2018-03-06
 ,MN,2,10036,325 WEST 45 STREET,987122,216140,D4,0,2017-09-18
 ,MN,2,10036,325 WEST 45 STREET,987122,216140,D4,569250,2017-08-22
 ,MN,2,10036,325 WEST 45 STREET,987122,216140,D4,580000,2017-06-23
P,MN,2,10019,125 WEST 56 STREET,990111,217764,D4,675000,2018-01-17
 ,MN,2,10016,140 EAST 40 STREET,990761,212416,D4,1145000,2018-04-12
 ,MN,2,10016,140 EAST 40 STREET,990761,212416,D4,365000,2017-09-06
 ,MN,2,10016,140 EAST 40 STREET,990761,212416,D4,600000,2017-08-03
 ,MN,2,10016,222 EAST 35 STREET,990705,210976,D4,365000,2018-02-27
 ,MN,2,10016,222 EAST 35 STREET,990705,210976,D4,457500,2018-05-08
 ,MN,2,10016,140 EAST 40 STREET,990761,212416,D4,415000,2018-02-06
P,MN,2,10016,264 LEXINGTON AVENUE,989989,211609,D4,787500,2017-07-28
 ,MN,2,10016,140 EAST 40 STREET,990761,212416,D4,430000,2017-09-11
P,MN,2,10012,141 SULLIVAN STREET,983769,204093,C6,570000,2018-03-27
P,MN,2,10012,141 SULLIVAN STREET,983769,204093,C6,484000,2018-05-11
P,MN,2,10014,11 CHARLTON STREET,983204,204220,D4,0,2017-06-06
 ,MN,2,10013,75 GRAND STREET,983513,202179,D4,2400000,2018-03-29
 ,MN,2,10013,75 GRAND STREET,983513,202179,D4,9750000,2017-11-29
P,MN,2,10012,84 MERCER STREET,984367,202633,D0,4100000,2017-11-30
P,MN,2,10012,84 MERCER STREET,984367,202633,D0,5100000,2018-02-27
P,MN,2,10012,84 MERCER STREET,984367,202633,D0,9950000,2018-02-05
 ,MN,2,10013,75 GRAND STREET,983513,202179,D4,7550000,2017-07-25
 ,MN,2,10013,75 GRAND STREET,983513,202179,D4,3120000,2017-06-29
P,MN,2,10012,84 MERCER STREET,984367,202633,D0,3279375,2017-07-21
P,MN,2,10014,11 CHARLTON STREET,983204,204220,D4,965000,2018-05-10
P,MN,2,10012,84 MERCER STREET,984367,202633,D0,9847500,2017-07-25
P,MN,2,10013,55 HUDSON STREET,981669,200770,D4,1960000,2017-08-17
P,MN,2,10013,55 HUDSON STREET,981669,200770,D4,2500000,2017-12-18
 ,MN,2,10065,110 EAST 64 STREET,993363,218212,A4,9500000,2018-01-09
 ,MN,2,10021,219 EAST 72 STREET,995457,219669,B3,6100000,2017-09-18
 ,MN,2,10075,306 EAST 78 STREET,996664,220630,C4,0,2017-07-07
 ,MN,2,10065,1306 2 AVENUE,995422,218546,C7,0,2017-09-14
 ,MN,2,10075,952 5 AVENUE,994030,221670,D6,0,2018-03-26
P,MN,2,10075,509 EAST 77 STREET,998045,219745,C6,0,2018-03-27
P,MN,2,10075,509 EAST 77 STREET,998045,219745,C6,0,2017-09-05
P,MN,2,10075,509 EAST 77 STREET,998045,219745,C6,295000,2018-02-06
P,MN,2,10075,509 EAST 77 STREET,998045,219745,C6,460323,2017-08-17
P,MN,2,10075,509 EAST 77 STREET,998045,219745,C6,0,2018-04-12
P,MN,2,10075,509 EAST 77 STREET,998045,219745,C6,369000,2017-10-25
 ,MN,2,10021,920 5 AVENUE,993579,220842,D4,7300000,2017-08-30
P,MN,2,10021,207 EAST 74 STREET,995683,220149,D4,0,2017-08-25
 ,MN,2,10021,920 5 AVENUE,993579,220842,D4,8750000,2018-01-26
 ,MN,2,10021,920 5 AVENUE,993579,220842,D4,8675000,2017-06-01
P,MN,2,10065,53 EAST 66 STREET,993262,219044,D4,2100000,2018-05-02
 ,MN,2,10021,920 5 AVENUE,993579,220842,D4,5600000,2017-12-18
 ,MN,2,10075,969 5 AVENUE,994218,222029,D4,3871000,2017-06-01
 ,MN,2,10021,210 EAST 73 STREET,995510,219759,D4,1400000,2018-02-13
P,MN,2,10021,207 EAST 74 STREET,995683,220149,D4,980000,2017-06-01
 ,MN,2,10021,210 EAST 73 STREET,995510,219759,D4,499999,2017-08-09
 ,MN,2,10021,210 EAST 73 STREET,995510,219759,D4,359970,2017-11-21
 ,MN,2,10075,212 EAST 77 STREET,996018,220686,D4,390000,2017-06-12
P,MN,2,10065,1206 1 AVENUE,995671,217412,D4,705000,2017-09-07
P,MN,2,10021,207 EAST 74 STREET,995683,220149,D4,2925000,2017-09-11
P,MN,2,10065,1206 1 AVENUE,995671,217412,D4,553000,2017-12-18
 ,MN,2,10075,212 EAST 77 STREET,996018,220686,D4,390000,2017-10-30
 ,MN,2,10075,212 EAST 77 STREET,996018,220686,D4,389000,2017-10-06
 ,MN,2,10021,920 5 AVENUE,993579,220842,D4,4964068,2017-12-28
 ,MN,2,10021,920 5 AVENUE,993579,220842,D4,16000000,2017-06-15
P,MN,2,10021,207 EAST 74 STREET,995683,220149,D4,1125000,2017-08-03
P,MN,2,10021,207 EAST 74 STREET,995683,220149,D4,850000,2018-03-29
 ,MN,2,10021,1210 3 AVENUE,994837,219353,D4,3000000,2017-09-25
 ,MN,2,10021,210 EAST 73 STREET,995510,219759,D4,2150000,2018-02-09
 ,MN,2,10021,210 EAST 73 STREET,995510,219759,D4,2250000,2017-12-11
 ,MN,2,10021,210 EAST 73 STREET,995510,219759,D4,1625000,2017-07-12
 ,MN,2,10021,210 EAST 73 STREET,995510,219759,D4,359000,2018-02-16
P,MN,2,10021,207 EAST 74 STREET,995683,220149,D4,540000,2017-12-05
P,MN,2,10065,1206 1 AVENUE,995671,217412,D4,390000,2018-01-17
P,QN,24,11378,52-24 65 PLACE,1011765,206041,D4,295000,2017-06-21
 ,MN,2,10028,507 EAST 84 STREET,998820,221474,B9,0,2017-11-05
 ,MN,2,10028,214 EAST 85 STREET,997029,222590,C4,4650000,2017-10-19
 ,MN,2,10128,1442 LEXINGTON AVENUE,997489,225115,D7,0,2018-04-12
 ,MN,2,10128,177 EAST 93 STREET,997680,224850,C6,505000,2017-10-24
 ,MN,2,10128,333 EAST 92 STREET,998873,223893,C6,720000,2017-08-28
 ,MN,2,10028,313 EAST 84 STREET,997595,222157,C6,300000,2018-04-26
 ,MN,2,10028,523 EAST 84 STREET,999013,221367,C6,699000,2017-11-27
 ,MN,2,10028,523 EAST 84 STREET,999013,221367,C6,650000,2017-11-02
P,MN,2,10028,229 EAST 81 STREET,996726,221731,C6,672500,2018-05-03
P,MN,2,10028,124 EAST 84 STREET,996122,222794,D4,0,2018-01-11
 ,MN,2,10028,437 EAST 86 STREET,998767,222156,D4,530000,2017-10-10
P,MN,2,10028,124 EAST 84 STREET,996122,222794,D4,1070000,2017-07-18
P,MN,2,10075,1523 2 AVENUE,996671,221173,D4,789143,2017-06-29
P,MN,2,10028,120 EAST END AVENUE,999310,221512,D4,7550000,2018-04-30
P,MN,2,10075,1523 2 AVENUE,996671,221173,D4,790000,2017-12-06
 ,MN,2,10128,108 EAST 91 STREET,996875,224519,D4,525000,2017-12-06
P,MN,2,10028,124 EAST 84 STREET,996122,222794,D4,1145000,2018-02-05
 ,MN,2,10028,151 EAST 83 STREET,996376,222528,D4,1230000,2017-06-19
 ,MN,2,10128,108 EAST 91 STREET,996875,224519,D4,1125000,2018-05-31
 ,MN,2,10028,437 EAST 86 STREET,998767,222156,D4,760000,2017-08-07
 ,MN,2,10128,108 EAST 91 STREET,996875,224519,D4,510000,2017-06-13
P,MN,2,10075,1523 2 AVENUE,996671,221173,D4,850000,2017-09-12
P,MN,2,10075,1523 2 AVENUE,996671,221173,D4,1525000,2018-03-02
P,MN,2,10075,1523 2 AVENUE,996671,221173,D4,1500000,2017-10-25
 ,MN,2,10128,108 EAST 91 STREET,996875,224519,D4,1075000,2017-07-13
P,MN,2,10075,17 EAST 80 STREET,994757,222519,D4,2325000,2018-05-01
 ,MN,2,10028,437 EAST 86 STREET,998767,222156,D4,460000,2017-06-22
P,MN,2,10075,1523 2 AVENUE,996671,221173,D4,1265000,2018-01-29
P,MN,2,10028,120 EAST END AVENUE,999310,221512,D4,8600000,2017-07-27
 ,MN,2,10028,437 EAST 86 STREET,998767,222156,D4,420000,2017-07-12
P,MN,2,10075,1523 2 AVENUE,996671,221173,D4,843000,2018-05-01
P,MN,2,10075,1523 2 AVENUE,996671,221173,D4,1213000,2017-06-26
P,MN,2,10075,1523 2 AVENUE,996671,221173,D4,1575000,2017-09-13
P,MN,2,10075,1523 2 AVENUE,996671,221173,D4,772000,2017-08-21
 ,MN,3,10023,51 WEST 76 STREET,990823,223443,C0,0,2017-08-18
 ,MN,3,10023,51 WEST 76 STREET,990823,223443,C0,0,2017-10-31
 ,MN,3,10023,156 WEST 76 STREET,990101,223661,C5,0,2018-04-25
 ,MN,3,10024,123 WEST 78 STREET,990654,224142,C5,6050000,2017-09-12
 ,MN,3,10023,251 WEST 70 STREET,988592,222823,C6,995000,2017-06-26
 ,MN,3,10023,280 WEST END AVENUE,988784,223621,C6,760000,2018-02-27
P,MN,3,10023,140 WEST 71 STREET,989545,222417,D4,1250000,2018-01-03
P,MN,3,10023,140 WEST 71 STREET,989545,222417,D4,999750,2017-06-13
P,MN,3,10023,140 WEST 71 STREET,989545,222417,D4,580000,2017-07-11
 ,MN,3,10024,329 WEST 77 STREET,988863,224832,D4,2825000,2018-04-12
 ,MN,3,10024,329 WEST 77 STREET,988863,224832,D4,734666,2017-10-10
 ,MN,3,10024,329 WEST 77 STREET,988863,224832,D4,2725000,2018-05-15
 ,MN,3,10024,329 WEST 77 STREET,988863,224832,D4,4000000,2018-03-23
 ,MN,3,10024,118 WEST 80 STREET,990862,224494,B3,0,2017-07-21
 ,MN,3,10024,186 RIVERSIDE DRIVE,990667,227968,D4,835000,2018-05-15
 ,MN,3,10024,171 WEST 79 STREET,990472,224589,D4,2075000,2017-06-13
 ,MN,3,10024,171 WEST 79 STREET,990472,224589,D4,1570000,2018-01-11
 ,MN,3,10024,171 WEST 79 STREET,990472,224589,D4,0,2017-06-05
P,MN,3,10024,100 WEST 81 STREET,991197,224638,D4,0,2018-04-30
 ,MN,3,10024,186 RIVERSIDE DRIVE,990667,227968,D4,2175000,2018-01-18
 ,MN,3,10024,171 WEST 79 STREET,990472,224589,D4,1490000,2017-12-21
 ,MN,3,10024,601 WEST END AVENUE,990716,227481,D4,2200000,2017-09-05
 ,MN,3,10024,186 RIVERSIDE DRIVE,990667,227968,D4,875000,2018-02-20
 ,MN,3,10024,186 RIVERSIDE DRIVE,990667,227968,D4,897500,2017-09-14
P,MN,3,10024,100 WEST 81 STREET,991197,224638,D4,1290000,2017-11-17
P,MN,3,10024,100 WEST 81 STREET,991197,224638,D4,0,2018-04-30
 ,MN,3,10024,252 WEST 85 STREET,990373,226279,D4,0,2018-05-02
 ,MN,3,10025,536 WEST 111 STREET,993730,232335,D4,1505000,2017-07-19
 ,MN,3,10025,2788 BROADWAY,993307,231657,D4,285000,2017-12-22
 ,MN,3,10025,2788 BROADWAY,993307,231657,D4,715000,2018-01-30
 ,MN,6,10033,560 WEST 174 STREET,1001794,246902,D1,11600000,2017-08-22
 ,MN,6,10040,390 WADSWORTH AVENUE,1003884,251493,D1,12500000,2017-09-14
 ,MN,6,10040,720 FT WASHINGTON AVENUE,1002389,251799,D4,495000,2017-11-20
 ,MN,6,10040,720 FT WASHINGTON AVENUE,1002389,251799,D4,527500,2017-12-06
 ,MN,6,10033,330 HAVEN AVENUE,1000281,249317,D4,538625,2017-07-28
 ,MN,6,10033,330 HAVEN AVENUE,1000281,249317,D4,325000,2017-10-10
 ,MN,6,10033,330 HAVEN AVENUE,1000281,249317,D4,295000,2017-09-28
 ,MN,6,10033,330 HAVEN AVENUE,1000281,249317,D4,630000,2018-01-19
 ,MN,6,10033,330 HAVEN AVENUE,1000281,249317,D4,610000,2017-10-17
 ,MN,6,10040,720 FT WASHINGTON AVENUE,1002389,251799,D4,238000,2017-08-18
 ,MN,6,10033,330 HAVEN AVENUE,1000281,249317,D4,425000,2017-07-27
 ,MN,6,10033,330 HAVEN AVENUE,1000281,249317,D4,618000,2017-12-04
 ,MN,6,10033,330 HAVEN AVENUE,1000281,249317,D4,595000,2017-12-13
 ,MN,6,10033,330 HAVEN AVENUE,1000281,249317,D4,337662,2017-12-26
 ,MN,6,10040,720 FT WASHINGTON AVENUE,1002389,251799,D4,906000,2017-08-10
 ,MN,6,10033,330 HAVEN AVENUE,1000281,249317,D4,390000,2017-08-08
 ,MN,6,10033,330 HAVEN AVENUE,1000281,249317,D4,450000,2018-02-13
 ,MN,6,10033,330 HAVEN AVENUE,1000281,249317,D4,363000,2017-11-16
 ,MN,6,10040,720 FT WASHINGTON AVENUE,1002389,251799,D4,485000,2017-06-27
 ,MN,6,10040,720 FT WASHINGTON AVENUE,1002389,251799,D4,915000,2017-08-03
 ,MN,6,10040,720 FT WASHINGTON AVENUE,1002389,251799,D4,955000,2017-11-07
 ,MN,6,10040,720 FT WASHINGTON AVENUE,1002389,251799,D4,715000,2017-12-04
 ,MN,6,10040,720 FT WASHINGTON AVENUE,1002389,251799,D4,961000,2017-12-18
 ,MN,6,10040,720 FT WASHINGTON AVENUE,1002389,251799,D4,470000,2018-01-17
 ,MN,6,10040,720 FT WASHINGTON AVENUE,1002389,251799,D4,340000,2018-01-29
 ,MN,6,10040,720 FT WASHINGTON AVENUE,1002389,251799,D4,660000,2018-02-05
 ,MN,6,10040,720 FT WASHINGTON AVENUE,1002389,251799,D4,880000,2018-03-27
 ,MN,6,10040,720 FT WASHINGTON AVENUE,1002389,251799,D4,985000,2018-01-09
 ,BX,10,10457,2122 WASHINGTON AVENUE,1013288,249698,B9,490000,2017-12-29
P,BX,10,10457,2265 BASSFORD AVENUE,1013924,250772,C0,554007,2018-01-12
 ,BX,10,10458,2408 WEBSTER AVENUE,1013722,252228,C1,4650000,2018-03-08
P,BX,10,10457,2037 WASHINGTON AVENUE,1012828,249044,C3,400000,2017-07-11
 ,BX,11,10469,3479 MICKLE AVENUE,1026668,259496,A2,215982,2017-08-04
 ,BX,11,10469,1455 NEEDHAM AVENUE,1025798,259752,B9,499900,2017-11-17
 ,BX,11,10466,3934 DE REIMER AVENUE,1028193,263335,B9,408000,2017-06-16
 ,BX,11,10466,3940 DURYEA AVENUE,1029905,263790,B2,385000,2017-10-13
 ,BX,11,10475,2231 BOLLER AVENUE,1032583,252989,B1,789143,2017-07-19
 ,BX,11,10466,4037 BRUNER AVENUE,1026568,263830,B1,436020,2018-02-01
 ,BX,11,10475,3296 BOLLER AVENUE,1030125,259589,B2,530000,2017-11-05
 ,BX,11,10466,2259 LIGHT STREET,1031377,262882,B2,0,2017-07-13
 ,BX,11,10469,3357 SEYMOUR AVENUE,1025984,258359,C3,800000,2017-11-27
 ,BX,10,10468,114 EAST 198 STREET,1014234,256350,B1,460000,2017-11-22
P,BX,10,10467,333 EAST 209 STREET,1019069,258752,C6,112000,2018-02-27
P,BX,10,10457,743 EAST 182 STREET,1016027,248912,C1,0,2017-11-20
P,BX,10,10458,2438 WASHINGTON AVENUE,1014612,252039,C7,6100000,2018-01-17
 ,BX,11,10469,3222 PEARSALL AVENUE,1025331,256962,B3,410000,2017-08-30
 ,BX,11,10469,3222 PEARSALL AVENUE,1025331,256962,B3,410000,2017-08-30
 ,BX,11,10469,941 MAGENTA STREET,1023101,257924,B1,636000,2017-10-31
 ,BX,11,10469,1457 ARNOW AVENUE,1027416,255445,B1,360000,2018-03-29
 ,BX,11,10469,3236 COLDEN AVENUE,1023214,257178,B1,0,2018-05-03
 ,BX,11,10467,2705 HOLLAND AVENUE,1021401,254712,B1,480000,2017-10-13
 ,BX,11,10469,2727 LACONIA AVENUE,1024048,254941,C0,740000,2017-12-27
 ,BX,11,10467,3022 WALLACE AVENUE,1021858,256388,C0,400000,2017-06-02
 ,BX,8,10472,1976 ELLIS AVENUE,1023486,242240,C0,289000,2017-06-02
 ,BX,8,10472,1976 ELLIS AVENUE,1023486,242240,C0,770000,2018-02-12
 ,BX,8,10473,2120 VIRGIL PLACE,1025577,238806,C0,675000,2017-11-07
 ,BX,8,10473,2200 BRUCKNER BOULEVARD,1025904,240547,C3,0,2017-07-05
 ,BX,8,10465,1518 DWIGHT PLACE,1032999,247137,A2,555900,2018-01-11
 ,BX,8,10465,1629 LIBRARY AVENUE,1034448,247950,A5,200000,2017-12-07
 ,BX,8,10465,3293 AGAR PLACE,1034382,245137,A2,787500,2017-09-11
 ,BX,8,10465,3227 RANDOLPH PLACE,1033877,246087,B1,575000,2017-08-25
 ,BX,12,10457,1937 CLINTON AVENUE,1014416,246886,B2,0,2018-03-19
 ,BX,12,10457,2126 HUGHES AVENUE,1014811,248974,B1,470000,2018-05-04
 ,BX,12,10457,1937 CLINTON AVENUE,1014416,246886,B2,450000,2018-01-10
P,BX,10,10457,2066 ARTHUR AVENUE,1014195,248427,B2,450000,2017-10-23
 ,BX,12,10460,943 EAST 181 STREET,1017420,247216,C0,636000,2018-02-16
 ,BX,9,10457,2069 ANTHONY AVENUE,1011294,250005,A1,350000,2017-08-15
 ,BX,10,10457,2247 TIEBOUT AVENUE,1012440,251040,A9,300000,2018-04-23
P,BX,10,10453,1878 CEDAR AVENUE,1006798,250452,B3,285000,2018-01-11
 ,BX,10,10453,1894 BILLINGSLEY TERRACE,1007352,250390,C0,625000,2018-02-15
P,BX,9,10452,941 JEROME AVENUE,1004189,241886,D4,105000,2017-12-27
 ,BX,8,10474,830 FAILE STREET,1015509,237259,C3,653200,2018-05-09
 ,BX,8,10474,642 COSTER STREET,1015571,235613,C5,238000,2018-02-28
P,BX,8,10474,1230 SPOFFORD AVENUE,1014826,235772,C6,57000,2017-11-07
 ,BX,10,10463,2590 HEATH AVENUE,1010004,255823,A9,525000,2018-01-05
 ,BX,10,10463,3332 GILES PLACE,1012490,259700,A1,475000,2017-12-12
 ,BX,10,10463,3016 BAILEY AVENUE,1010963,258594,C0,1100000,2017-10-24
 ,BX,9,10456,1112 CARROLL PLACE,1006801,242398,C1,13700000,2018-03-12
P,BX,9,10456,1064 CARROLL PLACE,1006698,242137,D6,0,2018-03-12
P,BX,9,10456,1064 CARROLL PLACE,1006698,242137,D6,0,2018-03-12
P,BX,9,10452,50 EAST 168 STREET,1006616,243960,D5,14792372,2018-02-06
 ,BX,11,10462,1617 PAULDING AVENUE,1024755,247398,A1,535000,2017-10-10
 ,BX,11,10462,1822 RADCLIFF AVENUE,1023710,248448,A1,503000,2017-09-20
 ,BX,11,10462,987 PIERCE AVENUE,1024560,247138,B1,475000,2017-06-21
 ,BX,11,10462,1840 PAULDING AVENUE,1024067,248864,B3,499550,2017-08-23
 ,BX,11,10461,1647 HONE AVENUE,1024811,247811,B1,525000,2018-02-09
 ,BX,11,10461,1807 TOMLINSON AVENUE,1025001,249015,B3,465000,2017-08-15
 ,BX,11,10461,1713 TENBROECK AVENUE,1026216,249087,C0,600000,2017-08-22
P,BX,11,10462,1977 BIRCHALL AVENUE,1020547,248534,C0,0,2018-03-15
 ,BX,11,10461,1156 VAN NEST AVENUE,1025854,248671,C3,925000,2018-01-26
 ,BX,12,10456,1000 TINTON AVENUE,1011315,239549,A1,228000,2018-04-20
 ,BX,7,10455,736 ELTON AVENUE,1008110,238095,B2,330000,2018-04-24
P,BX,7,10451,430 EAST 158 STREET,1008113,238674,B2,380000,2018-03-15
P,BX,12,10459,1050 REV JAMES POLITE AVE,1012347,239850,B2,368000,2018-03-29
P,BX,12,10459,1027 REV JAMES POLITE AVE,1012169,239544,C0,521000,2018-03-09
 ,BX,7,10456,770 EAST 161 STREET,1010770,238399,C0,0,2018-03-26
P,BX,7,10456,769 FOREST AVENUE,1010225,237660,C0,471408,2018-03-27
 ,BX,12,10459,1095 PROSPECT AVENUE,1012103,240226,C7,4180000,2018-04-24
P,BX,12,10459,1347 BRISTOW STREET,1013264,242393,C6,125000,2017-06-28
P,BX,12,10459,1347 BRISTOW STREET,1013264,242393,C6,85000,2018-03-19
 ,BX,7,10454,423 EAST 135 STREET,1005509,233289,A5,500000,2017-11-29
 ,BX,7,10455,503 CONCORD AVENUE,1009483,235104,C0,0,2017-06-17
 ,BX,7,10454,474 EAST 141 STREET,1006634,234315,C0,705000,2017-09-06
 ,BX,9,10457,235 EAST 175 STREET,1010208,247837,A1,308220,2017-11-13
 ,BX,9,10457,235 EAST 175 STREET,1010208,247837,A1,330564,2018-04-19
 ,BX,9,10457,1740 EASTBURN AVENUE,1009665,247289,B1,0,2017-08-25
 ,BX,9,10453,1972 MORRIS AVENUE,1009921,249336,C3,650000,2018-01-18
 ,BX,12,10460,1550 THIERIOT AVENUE,1021483,245038,A1,0,2017-06-17
 ,BX,12,10462,1456 WHITE PLAINS ROAD,1022132,244311,C0,665000,2017-09-06
 ,BX,11,10469,2552 WESTERVELT AVENUE,1028632,254149,A5,492000,2018-03-15
 ,BX,11,10469,2417 KINGSLAND AVENUE,1028708,253191,A5,0,2017-06-23
 ,BX,11,10469,2532 WILLIAMSBRIDGE ROAD,1023436,254121,A5,10,2017-06-30
 ,BX,11,10469,2532 WILLIAMSBRIDGE ROAD,1023436,254121,A5,396900,2018-04-06
 ,BX,11,10469,2555 HONE AVENUE,1023514,254365,B1,0,2018-02-15
 ,BX,11,10469,2548 BRONXWOOD AVENUE,1022630,254273,B1,0,2018-01-22
 ,BX,11,10461,1108 ESPLANADE,1023672,251326,B1,673000,2017-06-05
 ,BX,10,10463,3104 NETHERLAND AVENUE,1008690,260831,A1,0,2018-03-08
 ,BX,10,10471,5900 TYNDALL AVENUE,1011620,269760,B1,987000,2017-06-28
P,BX,10,10471,6039 HUXLEY AVENUE,1012384,270384,B1,0,2018-03-26
 ,BX,10,10471,4601 HENRY HUDSON PKWY W,1009338,264989,C6,522500,2017-09-19
 ,BX,10,10471,4601 HENRY HUDSON PKWY W,1009338,264989,C6,580000,2017-06-27
P,BX,10,10471,4705 HENRY HUDSON PKWY W,1009329,265372,D4,240000,2017-07-12
P,BX,10,10471,4705 HENRY HUDSON PKWY W,1009329,265372,D4,219000,2017-10-06
 ,BX,10,10463,2727 PALISADE AVENUE,1006083,261025,D4,525000,2018-05-08
 ,BX,10,10463,2727 PALISADE AVENUE,1006083,261025,D4,492000,2018-04-30
P,BX,10,10471,4705 HENRY HUDSON PKWY W,1009329,265372,D4,245000,2017-12-01
P,BX,10,10471,4705 HENRY HUDSON PKWY W,1009329,265372,D4,400000,2017-08-04
P,BX,10,10471,4705 HENRY HUDSON PKWY W,1009329,265372,D4,218000,2017-06-22
 ,BX,10,10463,2727 PALISADE AVENUE,1006083,261025,D4,525000,2017-07-17
 ,BX,10,10463,2727 PALISADE AVENUE,1006083,261025,D4,356000,2017-10-10
 ,BX,10,10463,2727 PALISADE AVENUE,1006083,261025,D4,618000,2017-11-02
 ,BX,10,10463,2727 PALISADE AVENUE,1006083,261025,D4,310000,2018-02-05
 ,BX,8,10461,1826 MULFORD AVENUE,1029955,248254,B1,0,2018-02-20
 ,BX,8,10461,2861 EAST 195 STREET,1030569,250249,B1,440000,2017-07-27
 ,BX,8,10461,1311 VREELAND AVENUE,1029154,243907,C0,532993,2017-12-29
 ,BX,8,10461,1716 HOBART AVENUE,1031177,247663,C0,770000,2017-12-22
 ,BX,8,10473,1505 HARDING PARK,1023643,234472,A2,155000,2018-03-15
 ,BX,8,10473,453 THIERIOT AVENUE,1022805,236077,A1,430000,2018-01-09
 ,BX,8,10473,1734 LAFAYETTE AVENUE,1021113,238268,B1,0,2018-02-23
 ,BX,8,10473,331 BOLTON AVENUE,1023741,235276,B2,565000,2017-09-18
 ,BX,12,10472,1121 BOYNTON AVENUE,1017968,240638,C3,670000,2017-11-14
 ,BX,12,10472,1128 BOYNTON AVENUE,1018129,240627,C3,375000,2018-03-05
 ,BX,12,10472,1128 BOYNTON AVENUE,1018129,240627,C3,0,2017-06-30
 ,BX,8,10465,3263 GIEGERICH PLACE,1039344,236643,A2,368000,2018-02-23
 ,BX,8,10465,236 BRINSMADE AVENUE,1034016,236534,A5,287700,2018-01-29
 ,BX,8,10465,940 REVERE AVENUE,1032154,241872,A1,0,2017-09-28
 ,BX,8,10465,3288 GIEGERICH PLACE,1039542,236702,A5,449900,2017-07-05
 ,BX,8,10465,933 REVERE AVENUE,1032075,241700,A1,312500,2018-04-13
 ,BX,8,10465,241 MEAGHER AVENUE,1036423,237614,B1,550000,2017-12-04
 ,BX,8,10465,2825 SAMPSON AVENUE,1033785,237981,B1,967337,2018-04-30
 ,BX,8,10465,2825 SCHURZ AVENUE,1034805,236053,B3,510000,2017-06-01
 ,BX,8,10465,1053 HUNTINGTON AVENUE,1030582,241615,C0,600000,2017-12-21
 ,BX,11,10466,4339 EDSON AVENUE,1026634,266316,A5,0,2017-09-16
 ,BX,11,10470,722 ST OUEN STREET,1026067,268593,B1,0,2017-11-16
 ,BX,11,10470,4567 CARPENTER AVENUE,1024462,268291,B1,650000,2017-08-24
 ,BX,11,10466,4337 WILDER AVENUE,1027365,266526,B1,486000,2018-01-26
 ,BX,8,10462,2310 NEWBOLD AVENUE,1026376,243026,A1,399900,2018-02-01
 ,BX,8,10462,2347 NEWBOLD AVENUE,1026720,243254,B2,0,2017-06-16
 ,BX,11,10461,2468 GLEBE AVENUE,1026489,245269,C0,0,2018-04-18
 ,BX,11,10461,2410 BUTLER PLACE,1027034,244037,C3,468395,2017-12-15
 ,BX,11,10461,2435 LYVERE STREET,1025066,246122,C3,770000,2017-08-18
 ,BX,11,10469,929 EAST 221 STREET,1024289,261030,A1,270000,2017-06-14
 ,BX,11,10469,1046 EAST 219 STREET,1024910,259988,A5,391000,2018-04-12
 ,BX,11,10467,827 EAST 215 STREET,1022908,259797,B9,509700,2017-11-21
 ,BX,11,10467,653 EAST 220 STREET,1021870,261740,B2,451500,2018-01-05
 ,BX,11,10467,653 EAST 220 STREET,1021870,261740,B2,894164,2017-11-06
 ,BX,11,10469,1046 EAST 222 STREET,1025251,260736,B1,330000,2018-04-04
 ,BX,11,10466,827 EAST 227 STREET,1024168,262895,B2,670000,2017-10-19
P,BX,11,10466,928 EAST 224 STREET,1024606,261621,C2,10,2017-11-16
 ,BK,20,11214,274 20 DRIVE,982683,157945,B9,995000,2017-11-27
 ,BK,20,11214,17 BAY 13 STREET,982394,161151,B1,1053333,2018-04-27
 ,BK,20,11214,8857 17 AVENUE,981457,159044,B9,500000,2018-01-23
 ,BK,20,11214,8914 20 AVENUE,982881,157345,B9,0,2017-11-18
 ,BK,20,11214,8867 19 AVENUE,982645,158029,B3,0,2018-02-05
 ,BK,20,11209,573 90 STREET,977126,164456,A5,0,2017-12-13
 ,BK,20,11209,81 78 STREET,974600,169160,A9,1075000,2018-05-09
 ,BK,20,11209,9471 RIDGE BOULEVARD,973782,164175,A5,1225000,2018-01-12
 ,BK,20,11209,188 71 STREET,975925,170537,A1,1349000,2017-12-01
 ,BK,20,11209,151 98 STREET,974276,163429,A1,1092500,2017-08-15
 ,BK,20,11209,361 97 STREET,975265,163395,A5,1550000,2017-07-12
 ,BK,20,11209,7509 COLONIAL ROAD,975093,169658,A9,1100000,2017-11-10
 ,BK,20,11209,557 72 STREET,978699,169232,B1,1099000,2017-12-14
 ,BK,20,11220,431 SENATOR STREET,978230,170910,B2,0,2018-01-12
 ,BK,20,11220,431 SENATOR STREET,978230,170910,B2,2139900,2017-06-21
 ,BK,20,11209,374 95 STREET,975415,163729,B1,0,2017-12-07
 ,BK,20,11220,6725 COLONIAL ROAD,975816,172001,C0,1500000,2017-11-02
 ,BK,20,11209,451 78 STREET,977472,168089,C2,1750000,2017-12-28
 ,BK,20,11228,293 DAHLGREN PLACE,976662,162605,C6,290000,2017-08-16
 ,BK,20,11209,2 MARINE AVENUE,973597,165332,D4,307000,2017-08-04
